1 train 230.14971923828125 0.09082652134423251
9 train 220.42620849609375 0.09082652134423251
19 train 209.495849609375 0.09082652134423251
29 train 198.5751190185547 0.09082652134423251
39 train 187.66409301757812 0.09082652134423251
49 train 176.76284790039062 0.09082652134423251
59 train 165.87124633789062 0.09082652134423251
69 train 154.9897003173828 0.12110202845897669
79 train 144.12916564941406 0.23463518013926735
89 train 133.29708862304688 0.39358159249167424
99 train 122.51927185058594 0.8628519527702089
109 train 111.83241271972656 1.430517711171662
119 train 101.27528381347656 2.5128670905237662
129 train 90.92958068847656 4.291553133514986
139 train 80.91716766357422 6.365425370874962
149 train 71.26581573486328 8.272782319103845
159 train 62.04705047607422 11.32303966091432
169 train 53.427940368652344 15.720557069330912
179 train 45.541358947753906 20.420829548894943
189 train 38.41463088989258 24.727520435967303
199 train 32.06991195678711 29.35967302452316
209 train 26.41114044189453 32.523463518013926
219 train 21.35934829711914 35.33151680290645
229 train 16.897851943969727 38.684529215864366
239 train 13.087812423706055 42.854980320920376
249 train 9.957942962646484 46.57886769603391
259 train 7.463652610778809 51.22615803814714
269 train 5.561488628387451 55.669088707235844
279 train 4.155913829803467 60.18013926733273
289 train 3.149721145629883 64.13866182258553
299 train 2.446854591369629 67.99878897971541
309 train 1.9567463397979736 71.76808961550105
319 train 1.5996900796890259 75.41628822282773
329 train 1.3331950902938843 78.13351498637603
339 train 1.1236430406570435 80.68422646079321
349 train 0.9569197297096252 82.67484105358764
359 train 0.8205342292785645 84.51407811080836
369 train 0.7080022692680359 86.20950650923403
379 train 0.6146596670150757 87.79140175597941
389 train 0.5369813442230225 89.11595519224947
399 train 0.47208496928215027 90.25128670905238
409 train 0.4176236093044281 91.2125340599455
419 train 0.3717586100101471 92.24190130184681
429 train 0.33303025364875793 93.02149561005147
439 train 0.3002482056617737 93.96003633060853
449 train 0.27242058515548706 94.73206176203452
459 train 0.24872344732284546 95.33000302755072
469 train 0.2284788191318512 95.89009990917347
479 train 0.21112363040447235 96.41235240690281
489 train 0.19618508219718933 96.72267635482895
499 train 0.18326763808727264 97.09355131698456
509 train 0.17204056680202484 97.33575537390251
519 train 0.1622338593006134 97.60066606115653
529 train 0.15362751483917236 97.7217680896155
539 train 0.1460423618555069 97.91099000908265
549 train 0.13933014869689941 98.13048743566455
559 train 0.1333678811788559 98.35755373902514
569 train 0.12805216014385223 98.47108689070542
579 train 0.12329547107219696 98.60732667272177
589 train 0.11902368813753128 98.71329094762338
599 train 0.11517415195703506 98.8116863457463
609 train 0.11169222742319107 98.90251286709052
619 train 0.10853193700313568 98.98577051165607
629 train 0.1056538075208664 99.03875264910687
639 train 0.10302381217479706 99.11444141689373
649 train 0.10061293840408325 99.1825613079019
659 train 0.09839583188295364 99.22797456857403
669 train 0.09635099023580551 99.28095670602482
679 train 0.09445929527282715 99.34150772025431
689 train 0.09270458668470383 99.35664547381168
699 train 0.09107273072004318 99.39448985770511
709 train 0.0895511656999588 99.43990311837723
719 train 0.0881289467215538 99.46260974871329
729 train 0.08679650723934174 99.46260974871329
739 train 0.08554546535015106 99.48531637904935
749 train 0.08436836302280426 99.50802300938541
759 train 0.08325862139463425 99.53072963972147
769 train 0.08221039921045303 99.53829851650015
