1 train 7.0743860497194175 0.09191176470588236
9 train 7.005905754425946 0.09191176470588236
19 train 7.010447446037741 0.18382352941176472
29 train 6.713483067119823 0.18382352941176472
39 train 6.4022424080792595 0.18382352941176472
49 train 5.907519621007583 0.5514705882352942
59 train 5.640029121847713 0.9191176470588235
69 train 5.429839681176579 1.4705882352941178
79 train 5.17984865693485 3.2169117647058822
89 train 5.185976000393138 2.113970588235294
99 train 4.97950761458453 2.9411764705882355
109 train 4.799373304142671 3.125
119 train 4.826195786981022 3.952205882352941
129 train 5.09477723346037 3.5845588235294117
139 train 4.797741525313434 4.779411764705882
149 train 4.666013423134299 3.400735294117647
159 train 4.583893390262828 6.25
169 train 4.633895923109615 4.5036764705882355
179 train 4.487614133778741 6.25
189 train 4.428371408406426 6.893382352941177
199 train 4.330733039799859 4.779411764705882
209 train 4.456260260413675 5.606617647058823
219 train 4.266868303803837 4.595588235294118
229 train 4.290998038123636 4.5036764705882355
239 train 4.138554047135746 8.915441176470589
249 train 4.001439269851236 9.834558823529411
259 train 4.158290792913998 11.121323529411764
269 train 4.039923352353713 9.466911764705882
279 train 4.068054458674262 10.110294117647058
289 train 3.7376704566618977 10.202205882352942
299 train 3.6006456052555755 13.051470588235293
309 train 3.5315625807818245 18.566176470588236
319 train 3.4005816964542164 19.94485294117647
329 train 3.4667801366132847 22.702205882352942
339 train 3.20913107956157 20.863970588235293
349 train 3.16943322910982 21.875
359 train 3.1476412731058456 25.0
369 train 2.9614565582836376 29.871323529411764
379 train 2.6214036801282097 41.1764705882353
389 train 2.5297686562818638 37.95955882352941
399 train 2.256879785481621 47.518382352941174
409 train 2.244586334509008 38.32720588235294
419 train 2.128144060864168 39.52205882352941
429 train 2.096492819926318 44.57720588235294
439 train 2.2995366348939785 48.25367647058823
449 train 1.8453659941168392 48.9889705882353
459 train 2.0555166847565594 51.5625
469 train 1.716491327566259 55.42279411764706
479 train 1.815442607683294 56.25
489 train 1.9392814057714798 55.51470588235294
499 train 1.9121703908723944 52.02205882352941
509 train 1.7269047007841223 57.62867647058823
519 train 1.9614841692587908 58.54779411764706
529 train 1.6883579702938305 64.15441176470588
539 train 1.6782735445920158 43.1985294117647
549 train 1.4917201469926273 65.90073529411765
559 train 1.30735280233271 63.23529411764706
569 train 1.544258631327573 67.73897058823529
579 train 1.2800768087891972 59.74264705882353
589 train 1.5653841565637028 62.408088235294116
599 train 1.3673461903544033 65.34926470588235
609 train 1.5625710364650278 58.91544117647059
619 train 1.469081263331806 61.12132352941177
629 train 1.2965410193976235 68.10661764705883
639 train 1.2587692264248342 57.07720588235294
649 train 1.410740968059091 70.12867647058823
659 train 1.4767952999647926 67.83088235294117
669 train 1.2836389208541197 72.24264705882354
679 train 1.1418007612228394 78.40073529411765
689 train 1.1575865254682653 66.45220588235294
699 train 1.0903259130085217 72.88602941176471
709 train 0.9719590711243012 73.25367647058823
719 train 1.0665316984933966 73.06985294117646
729 train 1.0702669445206137 77.11397058823529
739 train 1.148284631616929 77.11397058823529
749 train 1.142682655769236 74.63235294117646
759 train 0.9250869496780283 78.40073529411765
769 train 0.9656532573349336 78.03308823529412
779 train 0.9967733604066512 78.67647058823529
789 train 0.9740776787785923 78.5845588235294
799 train 0.9679117202758789 79.87132352941177
809 train 0.8193412738687852 81.06617647058823
819 train 0.8913234954371172 82.90441176470588
829 train 0.8108632170102176 77.84926470588235
839 train 0.9599926077267703 78.125
849 train 0.8572515661225599 79.87132352941177
859 train 0.7190396224751192 80.1470588235294
869 train 0.8384512820664574 76.5625
879 train 0.6538546567454058 80.69852941176471
889 train 0.7012825533747673 76.93014705882354
899 train 0.7540314872475231 80.7904411764706
909 train 0.707113570150207 82.16911764705883
919 train 0.6977213805212694 80.1470588235294
929 train 1.0014254205367144 83.08823529411765
939 train 1.0891471496399712 69.66911764705883
949 train 0.7049556072143948 79.50367647058823
959 train 0.9258076574872521 80.97426470588235
969 train 0.6364483631709043 82.16911764705883
979 train 0.682421970893355 82.53676470588235
989 train 0.4635123947963995 82.72058823529412
999 train 0.5184316310812446 84.8345588235294
1009 train 0.5613583221155054 81.98529411764706
1019 train 0.5927416200146955 85.20220588235294
1029 train 0.6217842930380035 86.12132352941177
